source,target,weight
2487,3297,0.27181
2487,3370,0.24292
2487,3413,0.21355
2487,3451,0.27097
2487,3480,0.2936
2487,3485,0.20738
2487,3768,0.23368
2487,4003,0.24829
2487,4144,0.30856
2487,4326,0.22862
2487,4497,0.22549
2487,4524,0.20206
2487,4577,0.20335
2487,4623,0.3588
2487,4672,0.25016
2487,4851,0.21042
2487,4877,0.21927
2487,4893,0.20213
2487,4901,0.31568
2487,5023,0.20837
2487,5046,0.23912
2487,5058,0.21317
2487,5237,0.28268
2487,5317,0.215
2487,5577,0.25923
2487,5788,0.2473
2487,5820,0.23466
2487,6023,0.28192
2487,6181,0.32341
2487,6210,0.21618
2488,2573,0.38421
2488,2629,0.46636
2488,2641,0.35468
2488,2677,0.55676
2488,2759,0.25306
2488,2790,0.26861
2488,2816,0.20462
2488,2839,0.26074
2488,2903,0.23125
2488,2906,0.4788
2488,2993,0.20225
2488,3146,0.22137
2488,3245,0.23406
2488,3252,0.34469
2488,3294,0.23214
2488,3472,0.29228
2488,3550,0.2524
2488,3643,0.20406
2488,3669,0.21395
2488,3710,0.29275
2488,3791,0.22369
2488,3821,0.38859
2488,4022,0.25452
2488,4300,0.20179
2488,4352,0.27655
2488,4357,0.20189
2488,4561,0.46449
2488,4609,0.25993
2488,4646,0.27015
2488,4836,0.23686
2488,4842,0.35121
2488,4907,0.42886
2488,4971,0.32675
2488,5005,0.24874
2488,5090,0.27926
2488,5367,0.31109
2488,5381,0.22532
2488,5557,0.33717
2488,5925,0.25163
2488,5930,0.25412
2488,5995,0.2106
2488,6031,0.3278
2488,6040,0.27393
2488,6043,0.21653
2488,6092,0.28638
2489,2971,0.21836
2490,5963,0.21177
2491,2651,0.36256
2491,3323,0.25557
2491,3439,0.22725
2491,3487,0.28538
2491,3706,0.20242
2491,4455,0.20131
2491,4874,0.2138
2491,5326,0.23577
2491,5959,0.29706
2491,6010,0.23028
2491,6078,0.20288
2491,6126,0.48011
2493,2737,0.23676
2493,3275,0.42361
2493,4760,0.33828
2493,4974,0.39296
2493,5175,0.39069
2493,5284,0.3883
2493,6221,0.26287
2494,2709,0.2269
2494,3096,0.20196
2494,3278,0.32582
2494,3853,0.20689
2494,4444,0.2408
2494,4462,0.25284
2494,5007,0.21321
2494,5065,0.28476
2494,5092,0.28387
2494,5752,0.22273
2494,6038,0.30584
2495,3142,0.23322
2495,3457,0.33991
2495,4085,0.21285
2495,5702,0.50727
2495,5821,0.26823
2495,6039,0.20738
2495,6088,0.29582
2496,2868,0.24433
2496,3648,0.20052
2496,4441,0.2234
2496,5375,0.20285
2497,3280,0.2202
2497,5783,0.20591
2499,4267,0.24755
2499,5903,0.20838
2500,2975,0.20098
2500,3265,0.22766
2500,4013,0.25786
2500,4110,0.24428
2500,4433,0.20606
2500,4999,0.27738
2500,5280,0.20427
2500,5377,0.20058
2500,5572,0.20081
2500,5742,0.30491
2500,5889,0.26717
2500,5901,0.20302
2500,5920,0.24907
2501,5981,0.2111
2502,2519,0.43519
2502,2564,0.26105
2502,2579,0.27452
2502,2935,0.20626
2502,3032,0.25598
2502,3151,0.21665
2502,3590,0.24478
2502,3844,0.4127
2502,3953,0.33607
2502,4075,0.25451
2502,4092,0.21028
2502,4114,0.26027
2502,4182,0.2258
2502,4284,0.26679
2502,4295,0.28783
2502,4593,0.48011
2502,4634,0.23792
2502,4689,0.25564
2502,4696,0.29101
2502,4994,0.22653
2502,5145,0.2472
2502,5211,0.34537
2502,5307,0.30396
2502,5409,0.2017
2502,5490,0.26604
2502,5665,0.30398
2502,5855,0.20914
2502,5859,0.21204
2502,5885,0.22773
2502,5901,0.35004
2502,5903,0.25537
2502,6051,0.35326
2502,6227,0.20584
2503,3028,0.31724
2504,4922,0.2173
2504,5201,0.20778
2504,6064,0.21475
2505,2830,0.24089
2505,5476,0.44066
2506,2567,0.20335
2506,2575,0.22392
2506,2797,0.25064
2506,2833,0.23988
2506,2866,0.26837
2506,3170,0.2811
2506,3446,0.20238
2506,3610,0.22245
2506,3639,0.27162
2506,3978,0.22481
2506,4161,0.20964
2506,4239,0.22331
2506,4395,0.28884
2506,4562,0.2157
2506,4743,0.41235
2506,4848,0.2093
2506,4888,0.25617
2506,4912,0.25313
2506,4923,0.26792
2506,4956,0.26997
2506,5012,0.25098
2506,5018,0.2125
2506,5125,0.20898
2506,5378,0.27619
2506,5527,0.25969
2506,5649,0.20372
2506,5804,0.24612
2506,5826,0.23853
2506,5908,0.20411
2506,5958,0.22871
2506,6212,0.21749
2507,2647,0.45147
2507,2959,0.2129
2507,3016,0.26059
2507,3089,0.25559
2507,3269,0.20935
2507,3454,0.26987
2507,3933,0.28314
2507,4257,0.36122
2507,4285,0.40709
2507,4343,0.3071
2507,4349,0.38164
2507,4380,0.34297
2507,4394,0.41015
2507,4423,0.36811
2507,4443,0.3427
2507,4532,0.22595
2507,4547,0.20794
2507,4807,0.40601
2507,5040,0.22778
2507,5086,0.25453
2507,5190,0.37725
2507,5192,0.27138
2507,5215,0.38331
2507,5292,0.44204
2507,5321,0.25374
2507,5333,0.39556
2507,5493,0.32635
2507,5711,0.25211
2507,5763,0.20228
2507,6002,0.21885
2507,6034,0.24977
2507,6078,0.24613
2507,6127,0.20048
2507,6143,0.44208
2507,6193,0.36173
2508,3141,0.21028
2508,5742,0.39363
2511,2941,0.21649
2511,3432,0.26477
2511,4223,0.21507
2511,4610,0.23774
2511,5096,0.25793
2511,6224,0.2611
2512,3147,0.20416
2512,3352,0.23248
2512,3795,0.25211
2512,4017,0.20584
2512,4024,0.20067
2512,4282,0.23981
2512,4442,0.23919
2512,4457,0.28514
2512,4596,0.28783
2512,4815,0.50576
2512,4843,0.20141
2512,4943,0.20356
2512,5125,0.41545
2513,5086,0.2159
2514,4279,0.38741
2516,2742,0.25243
2516,2860,0.2434
2516,2880,0.23981
2516,2897,0.27341
2516,2927,0.24633
2516,3045,0.32371
2516,3115,0.3425
2516,3122,0.30088
2516,3370,0.32522
2516,3393,0.3357
2516,3408,0.25172
2516,3607,0.21024
2516,3836,0.34605
2516,4113,0.2344
2516,4125,0.31079
2516,4139,0.22399
2516,4326,0.34407
2516,4439,0.29728
2516,4524,0.39069
2516,4538,0.3553
2516,4577,0.20201
2516,4656,0.44446
2516,5104,0.29832
2516,5187,0.21213
2516,5317,0.25049
2516,5392,0.29452
2516,5489,0.29672
2516,5500,0.28783
2516,5577,0.52354
2516,5689,0.25951
2516,6067,0.2445
2516,6158,0.38091
2517,3752,0.42148
2517,4556,0.20296
2517,4634,0.21844
2517,4696,0.20242
2517,4994,0.20158
2517,5310,0.22955
2517,5866,0.22935
2517,6022,0.21571
2518,2580,0.22725
2518,2606,0.21832
2518,2650,0.36483
2518,3008,0.20994
2518,3409,0.23415
2518,3516,0.20172
2518,3547,0.33578
2518,3897,0.30642
2518,4254,0.21166
2518,4296,0.20927
2518,4954,0.21691
2518,5034,0.20201
2518,5098,0.2949
2518,5166,0.20489
2518,5171,0.30791
2518,5425,0.26213
2518,5902,0.26878
2518,6052,0.35219
2518,6063,0.26355
2519,2564,0.23094
2519,2579,0.24436
2519,2995,0.34651
2519,3151,0.4269
2519,3502,0.28116
2519,3590,0.21926
2519,3844,0.52431
2519,3953,0.45478
2519,4075,0.21062
2519,4114,0.31511
2519,4221,0.22091
2519,4284,0.34399
2519,4295,0.26019
2519,4459,0.23771
2519,4593,0.59302
2519,4634,0.31919
2519,4689,0.21823
2519,4696,0.34482
2519,4903,0.2822
2519,5057,0.28807
2519,5112,0.34054
2519,5211,0.27361
2519,5245,0.22071
2519,5307,0.27989
2519,5365,0.23965
2519,5518,0.24753
2519,5591,0.21221
2519,5665,0.28793
2519,5699,0.22327
2519,5859,0.21113
2519,5869,0.20838
2519,5901,0.55332
2519,5903,0.27113
2519,6051,0.36164
2519,6117,0.21787
2519,6118,0.24322
2519,6185,0.36122
2519,6218,0.20316
2519,6227,0.29829
2520,2570,0.24283
2520,3083,0.21001
2520,3142,0.29726
2520,3265,0.29822
2520,3457,0.25177
2520,3509,0.27461
2520,3563,0.32318
2520,3761,0.22064
2520,3984,0.31211
2520,4013,0.20831
2520,4110,0.20641
2520,4205,0.22896
2520,4400,0.22972
2520,4433,0.20882
2520,4793,0.20679
2520,5358,0.24177
2520,5377,0.36165
2520,5598,0.22632
2520,5742,0.36805
2520,6088,0.26278
2523,4689,0.28158
2523,5307,0.21172
2523,5494,0.21321
2523,5859,0.27246
2523,5974,0.23993
2524,4042,0.20309
2525,2761,0.21288
2525,4317,0.21634
2525,4705,0.27587
2525,5255,0.22883
2525,5438,0.25584
2525,5952,0.24399
2526,5184,0.23222
2526,5669,0.21505
2527,6133,0.24957
2528,2556,0.29775
2528,2593,0.22075
2528,2860,0.23396
2528,3001,0.20665
2528,3055,0.31145
2528,3160,0.21315
2528,3188,0.21523
2528,3783,0.21035
2528,4787,0.2197
2528,4816,0.25797
2528,5384,0.28782
2528,5585,0.25053
2528,5734,0.25138
2528,5789,0.24784
2528,5976,0.20296
2529,3426,0.20718
2530,2581,0.22863
2530,3479,0.44182
2530,4879,0.31715
2532,2612,0.6097
2532,3066,0.37706
2532,3381,0.35157
2532,3738,0.38563
2532,4396,0.20716
2532,4581,0.20933
2532,4687,0.37258
2532,4936,0.24817
2532,5022,0.44835
2532,5186,0.28401
2532,5209,0.21868
2532,5235,0.54092
2532,5783,0.41125
2533,4336,0.22135
2533,5063,0.33068
2534,3231,0.21588
2534,4339,0.27562
2534,4379,0.21879
2534,4432,0.2078
2534,4526,0.31346
2534,5043,0.20481
2534,5865,0.20805
2535,2975,0.20333
2536,2570,0.26444
2536,3083,0.2214
2536,3142,0.30899
2536,3243,0.24309
2536,3265,0.27975
2536,3326,0.21535
2536,3333,0.21417
2536,3413,0.23743
2536,3457,0.21295
2536,3509,0.23571
2536,3563,0.31279
2536,3605,0.21314
2536,4013,0.25399
2536,4090,0.27353
2536,4283,0.20687
2536,4656,0.31787
2536,4775,0.29865
2536,5343,0.28482
2536,5358,0.26178
2536,5377,0.20048
2536,5392,0.25899
2536,5489,0.20875
2536,5734,0.22166
2536,5742,0.31967
2536,5791,0.27555
2536,5889,0.26087
2536,6059,0.20187
2536,6088,0.21584
2537,3208,0.25555
2537,3283,0.21436
2537,3574,0.2131
2537,4150,0.20592
2537,4254,0.21049
2537,5047,0.2503
2537,5239,0.20145
2537,5625,0.20576
2537,5728,0.24105
2537,5883,0.2031
2540,3861,0.4148
2540,4092,0.23325
2540,4378,0.20443
2540,4556,0.23466
2540,4753,0.27882
2540,4879,0.28296
2540,5287,0.26732
2540,5604,0.20262
2540,5991,0.30239
2541,3458,0.31421
2541,5217,0.22725
2541,5332,0.21076
2541,5583,0.24458
2543,2575,0.40072
2543,2679,0.24026
2543,2713,0.32709
2543,2833,0.25222
2543,2916,0.2239
2543,3146,0.25211
2543,3170,0.2392
2543,3610,0.22513
2543,3639,0.27059
2543,3731,0.30556
2543,3846,0.23999
2543,3926,0.35484
2543,4022,0.22585
2543,4155,0.23792
2543,4215,0.39764
2543,4294,0.38485
2543,4361,0.41402
2543,4373,0.57703
2543,4395,0.35146
2543,4528,0.32617
2543,4529,0.23625
2543,4562,0.23489
2543,4676,0.27619
2543,4743,0.2546
2543,4848,0.24869
2543,4888,0.23429
2543,4912,0.25925
2543,5165,0.22485
2543,5206,0.36572
2543,5329,0.24567
2543,5378,0.37258
2543,5652,0.28344
2543,5893,0.25302
2543,5930,0.22532
2543,5955,0.40417
2543,6191,0.27877
2544,2855,0.22322
2544,3885,0.22094
2544,4181,0.20143
2544,4820,0.28106
2545,2648,0.2218
2545,2664,0.20115
2545,2902,0.20163
2545,3013,0.21159
2545,3022,0.22594
2545,3155,0.22976
2545,3761,0.29222
2545,3839,0.26104
2545,4209,0.25716
2545,4353,0.22233
2545,4568,0.21138
2545,4631,0.32629
2545,4706,0.23927
2545,4727,0.20106
2545,5004,0.31486
2545,5044,0.26967
2545,5241,0.23559
2545,5433,0.34315
2545,5463,0.30684
2545,5532,0.24059
2545,5576,0.21524
2545,6159,0.20991
2545,6205,0.2565
2546,2817,0.26084
2546,3871,0.2326
2546,4546,0.20579
2547,3091,0.38361
2547,4582,0.27865
2547,4728,0.2131
2547,5250,0.24162
2547,5562,0.22154
2547,5647,0.25068
2547,5670,0.2266
2547,6220,0.35034
2548,4941,0.23597
2548,5210,0.24393
2549,2990,0.28246
2549,3074,0.44208
2549,3767,0.30346
2549,4245,0.21166
2549,4355,0.20927
2549,5034,0.2005
2549,5280,0.36164
2549,5852,0.28296
2549,6063,0.35326
2552,2578,0.25546
2552,2857,0.23956
2552,2954,0.23843
2552,3030,0.27052
2552,3171,0.28045
2552,3601,0.24198
2552,3674,0.32906
2552,4313,0.27907
2552,4409,0.27528
2552,4518,0.21153
2552,4614,0.3483
2552,4686,0.28304
2552,4716,0.4418
2552,4858,0.27289
2552,4876,0.33294
2552,4929,0.39829
2552,5086,0.26375
2552,5132,0.21617
2552,5323,0.20196
2552,5471,0.36473
2552,5998,0.27619
2553,2618,0.23085
2553,3091,0.25006
2553,5250,0.20302
2553,5647,0.20893
2553,6220,0.27241
2554,2618,0.21919
2554,5670,0.23715
2555,5601,0.20655
2556,2593,0.25608
2556,2860,0.2404
2556,2961,0.21597
2556,3055,0.23783
2556,3160,0.20511
2556,3783,0.20189
2556,4139,0.21126
2556,4816,0.25765
2556,5384,0.29718
2556,5392,0.23976
2556,5585,0.35052
2556,5734,0.24268
2557,3050,0.20165
2557,3485,0.30404
2557,4265,0.23097
2557,4623,0.20722
2557,4877,0.20834
2558,2615,0.21378
2558,2900,0.22344
2558,3208,0.30639
2558,3228,0.32784
2558,3574,0.23266
2558,3833,0.23716
2558,3948,0.21327
2558,4771,0.20097
2558,4883,0.24863
2558,4909,0.2042
2558,5007,0.25289
2558,5390,0.2369
2558,5538,0.25829
2558,5607,0.29383
2558,5625,0.21767
2558,5883,0.32385
2558,6159,0.43204
2559,2647,0.23862
2559,2733,0.21772
2559,3089,0.20229
2559,3269,0.28671
2559,3507,0.29276
2559,3861,0.25713
2559,3933,0.24081
2559,4190,0.21107
2559,4257,0.20327
2559,4340,0.49722
2559,4532,0.20346
2559,4547,0.29169
2559,4550,0.30047
2559,4602,0.20882
2559,5190,0.22615
2559,5603,0.21461
2559,6143,0.21018
2560,4874,0.25406
2561,3793,0.2084
2561,6064,0.20178
2563,2595,0.25187
2563,2731,0.35663
2563,3855,0.26212
2563,4224,0.34247
2563,4348,0.42371
2563,4542,0.36284
2563,4639,0.30021
2563,5872,0.2797
2564,2579,0.29134
2564,3010,0.22937
2564,3032,0.27605
2564,3442,0.21058
2564,3502,0.24107
2564,3582,0.26607
2564,3590,0.28816
2564,3709,0.2993
2564,3844,0.26281
2564,3930,0.27596
2564,3953,0.24256
2564,4075,0.34605
2564,4114,0.3625
2564,4284,0.26485
2564,4480,0.21444
2564,4593,0.50576
2564,4634,0.24385
2564,4689,0.27314
2564,4696,0.2607
2564,4903,0.30239
2564,4994,0.23001
2564,5057,0.37258
2564,5245,0.20519
2564,5307,0.28192
2564,5351,0.28783
2564,5490,0.27515
2564,5518,0.303
2564,5665,0.32891
2564,5699,0.21483
2564,5855,0.25297
2564,5859,0.26082
2564,5885,0.22078
2564,5901,0.26311
2564,6051,0.52721
2564,6054,0.21994
2564,6185,0.20201
2564,6227,0.49019
2566,5159,0.24006
2567,2866,0.20655
2567,2970,0.20561
2567,3023,0.23704
2567,3446,0.22766
2567,3531,0.2218
2567,3639,0.23245
2567,4161,0.24481
2567,4239,0.26842
2567,4743,0.259
2567,4848,0.23261
2567,4956,0.28983
2567,5012,0.23962
2569,3770,0.43286
2569,4069,0.45113
2569,5034,0.20131
2570,2975,0.25996
2570,3482,0.20757
2570,3661,0.20931
2570,4217,0.2263
2570,4555,0.22818
2570,4656,0.28891
2570,5280,0.27937
2570,5377,0.32265
2570,5439,0.20283
2570,5572,0.25941
2570,5742,0.24054
2570,5920,0.23835
2570,5964,0.24208
2570,6221,0.26317
2572,3301,0.24889
2572,3441,0.31419
2572,4063,0.24463
2572,4241,0.26434
2572,4260,0.29326
2572,5011,0.2714
2572,5312,0.21234
2572,5439,0.29241
2573,2629,0.52721
2573,2677,0.33828
2573,2790,0.29343
2573,2906,0.36164
2573,2993,0.3532
2573,3245,0.36256
2573,3252,0.50576
2573,3472,0.2853
2573,3643,0.37813
2573,3821,0.56059
2573,3854,0.55028
2573,4022,0.37833
2573,4226,0.37996
2573,4300,0.23466
2573,4352,0.43433
2573,4609,0.43265
2573,4722,0.20296
2573,4836,0.20778
2573,4842,0.26427
2573,4907,0.57055
2573,4971,0.29335
2573,5090,0.29915
2573,5168,0.20236
2573,5206,0.26076
2573,5381,0.21213
2573,5557,0.22725
2573,6031,0.22261
2573,6040,0.26301
2574,4141,0.23194
2574,4865,0.20899
2574,4913,0.2179
2574,5813,0.22074
2574,6000,0.20927
2575,2629,0.25869
2575,2679,0.21597
2575,2713,0.31773
2575,2759,0.24914
2575,2797,0.34238
2575,2833,0.4104
2575,2916,0.21361
2575,3146,0.44446
2575,3170,0.3582
2575,3249,0.3316
2575,3350,0.22982
2575,3496,0.28385
2575,3540,0.22019
2575,3610,0.41975
2575,3639,0.44507
2575,3656,0.23576
2575,3731,0.21079
2575,3848,0.3839
2575,3926,0.61334
2575,3934,0.21865
2575,4022,0.30593
2575,4083,0.21647
2575,4155,0.39552
2575,4215,0.41166
2575,4227,0.30293
2575,4294,0.33194
2575,4361,0.29723
2575,4373,0.41048
2575,4395,0.3965
2575,4528,0.46067
2575,4529,0.20836
2575,4562,0.4038
2575,4676,0.40709
2575,4743,0.37657
2575,4848,0.37113
2575,4888,0.29495
2575,4907,0.22405
2575,4912,0.43921
2575,4955,0.22782
2575,4971,0.37124
2575,5025,0.29762
2575,5036,0.31099
2575,5061,0.20294
2575,5165,0.22976
2575,5178,0.23319
2575,5206,0.64327
2575,5329,0.27048
2575,5378,0.52721
2575,5527,0.20994
2575,5605,0.21106
2575,5649,0.20001
2575,5652,0.25151
2575,5862,0.238
2575,5893,0.28997
2575,5930,0.28791
2575,5955,0.34072
2575,6092,0.2878
2575,6191,0.30987
2576,2695,0.25386
2576,2741,0.59645
2576,2878,0.27619
2576,3282,0.20927
2576,3661,0.43829
2576,4274,0.48011
2576,4435,0.40709
2576,4762,0.26019
2576,5178,0.26019
2576,5221,0.62008
2576,5389,0.28385
2576,5523,0.28783
2576,5586,0.22399
2576,5933,0.56059
2577,3368,0.23116
2578,2717,0.38298
2578,2796,0.31407
2578,2857,0.52713
2578,2873,0.22459
2578,2953,0.3554
2578,2954,0.33805
2578,2984,0.24836
2578,2988,0.27229
2578,3030,0.27253
2578,3601,0.20653
2578,3674,0.37897
2578,3805,0.36259
2578,3888,0.20911
2578,4313,0.20893
2578,4409,0.35615
2578,4545,0.32207
2578,4624,0.2582
2578,4686,0.45823
2578,4838,0.28182
2578,4858,0.35032
2578,4921,0.4102
2578,4929,0.40968
2578,5072,0.47571
2578,5086,0.22614
2578,5623,0.21566
2578,5743,0.20483
2578,5992,0.24979
2579,2935,0.26169
2579,3032,0.34216
2579,3502,0.24725
2579,3590,0.24471
2579,3844,0.28054
2579,3953,0.25518
2579,4114,0.3419
2579,4182,0.29898
2579,4284,0.27217
2579,4295,0.28248
2579,4456,0.22442
2579,4480,0.27028
2579,4593,0.49301
2579,4689,0.27992
2579,4696,0.25411
2579,5145,0.31179
2579,5243,0.20491
2579,5307,0.2895
2579,5409,0.2878
2579,5490,0.30961
2579,5665,0.26139
2579,5855,0.2265
2579,5859,0.28454
2579,5885,0.28026
2579,5901,0.28371
2579,6051,0.35219
2579,6227,0.20249
2580,2606,0.45012
2580,2613,0.29672
2580,2710,0.21193
2580,2931,0.36122
2580,3008,0.22261
2580,3143,0.20748
2580,3190,0.27407
2580,3247,0.28983
2580,3409,0.25211
2580,3476,0.21844
2580,3879,0.2084
2580,3932,0.20158
2580,4018,0.21213
2580,4120,0.25557
2580,4254,0.21422
2580,4336,0.22399
2580,4370,0.23466
2580,4399,0.35326
2580,4466,0.28514
2580,4669,0.35262
2580,4931,0.22161
2580,5065,0.23466
2580,5300,0.2084
2580,5425,0.20338
2580,5507,0.23981
2580,5724,0.2822
2580,5902,0.54069
2580,6000,0.27619
2580,6049,0.20416
2581,2647,0.27752
2581,3318,0.21066
2581,3346,0.21547
2581,3612,0.28893
2581,3933,0.23768
2581,3993,0.21962
2581,4380,0.24293
2581,4394,0.20627
2581,4423,0.23535
2581,4443,0.33733
2581,4560,0.29553
2581,4586,0.28174
2581,4807,0.25238
2581,5190,0.20563
2581,5208,0.21028
2581,5215,0.2983
2581,5333,0.24431
2581,5763,0.25927
2581,5987,0.27017
2581,6078,0.42802
2582,2618,0.24691
2582,2824,0.26138
2582,2942,0.25144
2582,3091,0.36069
2582,3166,0.21499
2582,3183,0.2256
2582,4402,0.21632
2582,4582,0.22475
2582,5250,0.27645
2582,5445,0.20246
2582,5670,0.3379
2582,6220,0.38253
2583,2829,0.21879
2583,2914,0.29829
2583,3210,0.2201
2583,3482,0.36164
2583,3898,0.36122
2583,4255,0.3876
2583,5449,0.21213
2583,5725,0.49019
2584,2646,0.22261
2584,2863,0.27619
2584,2987,0.28132
2584,3518,0.20741
2584,4368,0.43286
2584,4383,0.31006
2586,3197,0.2066
2586,4556,0.21664
2587,4839,0.33103
2590,2880,0.23416
2590,5184,0.21585
2590,5765,0.22039
2591,5271,0.24634
2592,2711,0.21771
2592,3882,0.28017
2592,4996,0.21219
2593,2860,0.25123
2593,3055,0.27377
2593,3112,0.22916
2593,3160,0.2812
2593,3326,0.26045
2593,3651,0.21973
2593,3783,0.25518
2593,4090,0.21589
2593,4816,0.26779
2593,4942,0.2606
2593,5077,0.21669
2593,5290,0.21021
2593,5384,0.30609
2593,5392,0.26937
2593,5447,0.23746
2593,5585,0.33724
2593,5734,0.27121
2593,5789,0.21623
2593,5815,0.20751
2593,6005,0.21399
2594,2922,0.38136
2594,4826,0.22119
2594,5939,0.20176
2595,2731,0.36856
2595,3855,0.28723
2595,4224,0.37898
2595,4348,0.30427
2595,4639,0.35312
2595,5016,0.20609
2595,5378,0.20584
2595,5527,0.20249
2595,5644,0.20803
2595,5872,0.34189
2599,3402,0.20296
2599,5084,0.26019
2599,5126,0.26213
2599,5803,0.26301
2600,3418,0.26567
2600,4067,0.26362
2600,4827,0.22378
2600,5277,0.20647
2601,3761,0.22072
2601,4166,0.20445
2601,5554,0.23487
2601,5837,0.22143
2602,3088,0.24654
2602,3354,0.22217
2602,3623,0.20377
2602,3734,0.25871
2602,4118,0.20626
2602,4410,0.28047
2602,4512,0.20197
2602,4639,0.34638
2602,4936,0.20936
2602,5511,0.27288
2602,5616,0.24165
2602,5640,0.21243
2602,5951,0.2167
2605,5685,0.23363
2606,2613,0.20994
2606,2675,0.23466
2606,3247,0.28658
2606,3313,0.26878
2606,3891,0.26732
2606,3992,0.20927
2606,4399,0.29728
2606,4470,0.20288
2606,4639,0.28983
2606,4669,0.36164
2606,4863,0.20584
2606,4931,0.2084
2606,5281,0.20584
2606,5724,0.26878
2606,5902,0.45113
2606,6102,0.2833
2606,6223,0.24957
2607,2724,0.21832
2607,3222,0.21571
2607,3533,0.32627
2607,3661,0.28584
2607,3754,0.28584
2607,3813,0.23052
2607,4315,0.2998
2607,4531,0.26997
2607,4817,0.2595
2607,5586,0.25504
2607,5756,0.27037
2607,5935,0.21213
2607,6084,0.2831
2607,6190,0.23613
2608,3302,0.39956
2608,3357,0.41444
2608,3435,0.34523
2608,3795,0.39681
2608,3835,0.49663
2608,3928,0.5234
2608,3931,0.28189
2608,3946,0.42216
2608,4017,0.44844
2608,4282,0.39447
2608,4419,0.54973
2608,4596,0.21747
2608,4943,0.35101
2608,5172,0.44152
2608,5325,0.43644
2608,5508,0.37897
2608,5811,0.39561
2609,4392,0.23205
2610,3055,0.20855
2610,3160,0.20467
2610,3188,0.34265
2610,4090,0.24083
2610,4787,0.22872
2610,5392,0.29444
2610,5734,0.20961
2611,2771,0.4505
2611,3515,0.45367
2611,3620,0.48636
2611,4356,0.55907
2611,4780,0.40561
2611,4818,0.27975
2611,5450,0.4082
2611,6137,0.57426
2612,3066,0.38127
2612,3381,0.31048
2612,3738,0.37141
2612,4581,0.21942
2612,4687,0.40709
2612,4936,0.2668
2612,5022,0.38791
2612,5186,0.2508
2612,5235,0.48386
2612,5783,0.40373
2613,4027,0.22261
2613,4399,0.26019
2613,4669,0.28783
2613,5505,0.20158
2613,5724,0.36122
2613,5902,0.35219
2615,4944,0.22612
2615,5192,0.32867
2615,5796,0.73927
2618,2659,0.2598
2618,2824,0.2779
2618,3183,0.21634
2618,3468,0.22738
2618,3475,0.23149
2618,4289,0.20852
2618,4402,0.21768
2618,4474,0.20468
2618,4526,0.23701
2618,4582,0.25035
2618,4728,0.20067
2618,4869,0.23589
2618,5134,0.20816
2618,5670,0.28591
2619,3534,0.21317
2619,4047,0.21381
2621,3096,0.20917
2621,3278,0.23996
2621,5065,0.21427
2621,5752,0.22853
2622,2709,0.31043
2622,2821,0.24094
2622,2900,0.26823
2622,3208,0.37775
2622,3228,0.28753
2622,3234,0.20098
2622,3251,0.44135
2622,3283,0.21166
2622,3457,0.20153
2622,3574,0.32937
2622,3732,0.29281
2622,3833,0.26062
2622,3853,0.43212
2622,3948,0.43275
2622,3976,0.22136
2622,4009,0.37983
2622,4130,0.41504
2622,4150,0.43013
2622,4462,0.26543
2622,4603,0.29124
2622,4642,0.25756
2622,4706,0.2949
2622,5007,0.30444
2622,5047,0.21098
2622,5064,0.3289
2622,5174,0.223
2622,5236,0.20881
2622,5292,0.206
2622,5390,0.38627
2622,5393,0.21381
2622,5428,0.33196
2622,5456,0.31268
2622,5482,0.25015
2622,5509,0.22291
2622,5538,0.43829
2622,5607,0.30541
2622,5625,0.28357
2622,5628,0.47848
2622,5873,0.25603
2622,5942,0.25453
2622,6088,0.24883
2622,6168,0.30346
2622,6192,0.36175
2623,4385,0.21935
2623,4797,0.26372
2623,5162,0.20393
2623,5263,0.29823
2624,2840,0.26673
2624,3174,0.25505
2624,3412,0.20831
2624,3503,0.21194
2625,2632,0.2567
2625,2648,0.22646
2625,2974,0.24931
2625,3241,0.3014
2625,3470,0.4035
2625,3542,0.36631
2625,3599,0.23885
2625,3701,0.37498
2625,3955,0.21688
2625,4195,0.245
2625,4220,0.47465
2625,4303,0.24438
2625,4536,0.24846
2625,4622,0.29899
2625,4631,0.21349
2625,4900,0.31211
2625,5009,0.26827
2625,5143,0.46495
2625,5154,0.28349
2625,5657,0.23503
2625,5710,0.38869
2626,3793,0.20927
2626,4202,0.25794
2626,4303,0.26997
2626,4395,0.33442
2626,5378,0.25518
2628,2933,0.22409
2628,3672,0.45012
2628,4135,0.22604
2628,4470,0.30386
2628,4806,0.44208
2628,5326,0.2028
2628,5748,0.28538
2628,5829,0.22399
2628,6065,0.39069
2629,2641,0.21744
2629,2677,0.34309
2629,2759,0.31516
2629,2790,0.36626
2629,2903,0.263
2629,2906,0.3811
2629,2993,0.3129
2629,3245,0.26746
